gene1,gene2,combined_score,type,known,degree,betweenness
UBC,FGFR3,0.505,negative,unknown,70,8346.93652208414
UBC,PRICKLE1,0.528,negative,unknown,70,8346.93652208414
UBC,RPLP1,0.648,negative,unknown,70,8346.93652208414
UBC,REV3L,0.544,negative,unknown,70,8346.93652208414
UBC,CD2AP,0.947,negative,unknown,70,8346.93652208414
UBC,RUNX2,0.569,negative,unknown,70,8346.93652208414
UBC,POLH,0.908,negative,unknown,70,8346.93652208414
UBC,LIG3,0.449,negative,unknown,70,8346.93652208414
UBC,OPTN,0.996,negative,unknown,70,8346.93652208414
UBC,LGR4,0.519,negative,unknown,70,8346.93652208414
UBC,PTTG1,0.527,negative,unknown,70,8346.93652208414
UBC,GLI3,0.529,negative,unknown,70,8346.93652208414
UBC,CUL4B,0.611,negative,unknown,70,8346.93652208414
UBC,IDH1,0.57,negative,unknown,70,8346.93652208414
UBC,GLI2,0.529,negative,unknown,70,8346.93652208414
UBC,EIF1,0.774,negative,unknown,70,8346.93652208414
UBC,TLE2,0.499,negative,unknown,70,8346.93652208414
UBC,SPRY1,0.499,negative,unknown,70,8346.93652208414
UBC,DYNLL2,0.537,negative,unknown,70,8346.93652208414
UBC,TGFBR1,0.574,negative,unknown,70,8346.93652208414
UBC,SEM1,0.808,negative,unknown,70,8346.93652208414
ULK1,RAB5A,0.452,positive,unknown,14,528.522032821524
ULK1,FOXO1,0.464,positive,unknown,14,528.522032821524
ULK1,DYNLL2,0.529,positive,unknown,14,528.522032821524
ULK1,FOXO3,0.62,positive,unknown,14,528.522032821524
ULK1,RRAGD,0.649,positive,unknown,14,528.522032821524
ULK1,OPTN,0.687,positive,unknown,14,528.522032821524
ULK1,RAB1A,0.933,positive,unknown,14,528.522032821524
ULK3,GLI1,0.84,positive,unknown,10,400.529417138241
ULK3,SHH,0.55,positive,unknown,10,400.529417138241
ULK3,GLI3,0.808,positive,unknown,10,400.529417138241
ULK3,GLI2,0.84,positive,unknown,10,400.529417138241
ULK3,ATP2B1,0.418,positive,unknown,10,400.529417138241
UNC5D,RASGEF1B,0.41,negative,unknown,12,577.961400569971
UNC5D,SLIT1,0.407,negative,unknown,12,577.961400569971
UNC5D,COL11A1,0.414,negative,unknown,12,577.961400569971
UNC5D,LHX2,0.464,negative,unknown,12,577.961400569971
UNC5D,PCDH9,0.456,negative,unknown,12,577.961400569971
UNC5D,GABRA5,0.403,negative,unknown,12,577.961400569971
UPF3A,CWC22,0.537,positive,unknown,8,735.083333333333
UPF3A,ZGRF1,0.557,positive,unknown,8,735.083333333333
UPF3A,EIF1,0.664,positive,unknown,8,735.083333333333
UPF3A,PNRC2,0.784,positive,unknown,8,735.083333333333
USO1,BET1,0.982,negative,unknown,14,29.5322488807846
USO1,GORASP2,0.732,negative,unknown,14,29.5322488807846
USO1,GRIA1,0.499,negative,unknown,14,29.5322488807846
USO1,SEC23A,0.704,negative,unknown,14,29.5322488807846
USO1,SCFD1,0.97,negative,unknown,14,29.5322488807846
USO1,RAB1A,0.99,negative,unknown,14,29.5322488807846
USO1,GOLGA2,0.997,negative,unknown,14,29.5322488807846
USP44,SOX2,0.422,positive,unknown,4,13.3458443071149
USP44,PTTG1,0.533,positive,unknown,4,13.3458443071149
VAT1L,ECHDC2,0.566,negative,unknown,2,0
VAX1,ARHGAP29,0.505,negative,unknown,10,367
VAX1,SHH,0.48,negative,unknown,10,367
VAX1,FOXG1,0.402,negative,unknown,10,367
VAX1,PAX6,0.416,negative,unknown,10,367
VAX1,LHX2,0.47,negative,unknown,10,367
VAX2,SHH,0.422,negative,unknown,6,580.509719144388
VAX2,LHX2,0.449,negative,unknown,6,580.509719144388
VAX2,ATP6V1B1,0.478,negative,unknown,6,580.509719144388
VCL,RUNX2,0.418,negative,unknown,46,3222.71824893349
VCL,HSPB1,0.447,negative,unknown,46,3222.71824893349
VCL,FGF2,0.455,negative,unknown,46,3222.71824893349
VCL,PALLD,0.469,negative,unknown,46,3222.71824893349
VCL,DIXDC1,0.515,negative,unknown,46,3222.71824893349
VCL,RRBP1,0.527,negative,unknown,46,3222.71824893349
VCL,ACTN3,0.536,negative,unknown,46,3222.71824893349
VCL,MYL11,0.571,negative,unknown,46,3222.71824893349
VCL,CDH11,0.603,negative,unknown,46,3222.71824893349
VCL,EGF,0.616,negative,unknown,46,3222.71824893349
VCL,LPP,0.631,negative,unknown,46,3222.71824893349
VCL,CNN3,0.644,negative,unknown,46,3222.71824893349
VCL,DSP,0.655,negative,unknown,46,3222.71824893349
VCL,ANXA5,0.685,negative,unknown,46,3222.71824893349
VCL,TPM4,0.711,negative,unknown,46,3222.71824893349
VCL,DOCK1,0.724,negative,unknown,46,3222.71824893349
VCL,LIMA1,0.773,negative,unknown,46,3222.71824893349
VCL,GJA1,0.795,negative,unknown,46,3222.71824893349
VCL,MYLK,0.814,negative,unknown,46,3222.71824893349
VCL,FERMT2,0.896,negative,unknown,46,3222.71824893349
VCL,DMD,0.94,negative,unknown,46,3222.71824893349
VCL,MSN,0.951,negative,unknown,46,3222.71824893349
VCL,TPM1,0.957,negative,unknown,46,3222.71824893349
VGF,SCG3,0.661,negative,unknown,6,127.310097598029
VGF,NPTX2,0.522,negative,unknown,6,127.310097598029
VGF,ASCL1,0.56,negative,unknown,6,127.310097598029
WDR43,NMD3,0.707,negative,unknown,2,0
WHAMM,GOLGA2,0.764,negative,unknown,2,0
WNT5B,SFRP1,0.915,negative,unknown,12,26.450866314399
WNT5B,RORA,0.628,negative,unknown,12,26.450866314399
WNT5B,NKD1,0.431,negative,unknown,12,26.450866314399
WNT5B,FRZB,0.595,negative,unknown,12,26.450866314399
WNT5B,SHH,0.418,negative,unknown,12,26.450866314399
WNT5B,DKK3,0.466,negative,unknown,12,26.450866314399
XBP1,FOXO3,0.423,negative,unknown,20,2017.12230406844
XBP1,AARS1,0.432,negative,unknown,20,2017.12230406844
XBP1,PAX6,0.438,negative,unknown,20,2017.12230406844
XBP1,SOX5,0.442,negative,unknown,20,2017.12230406844
XBP1,CREB3L2,0.495,negative,unknown,20,2017.12230406844
XBP1,ANXA5,0.539,negative,unknown,20,2017.12230406844
XBP1,BCL2L11,0.689,negative,unknown,20,2017.12230406844
XBP1,EXTL2,0.75,negative,unknown,20,2017.12230406844
XBP1,HERPUD1,0.823,negative,unknown,20,2017.12230406844
XBP1,FOXO1,0.89,negative,unknown,20,2017.12230406844
ZFPL1,SCFD1,0.41,negative,unknown,4,0
ZFPL1,GOLGA2,0.608,negative,unknown,4,0
ZGRF1,UPF3A,0.557,negative,unknown,2,0
ZIC2,ZIC5,0.721,negative,known,30,422.846147130603
ZIC2,SHH,0.864,negative,known,30,422.846147130603
ZIC2,GAS1,0.727,negative,known,30,422.846147130603
ZIC2,SOX2,0.581,negative,known,30,422.846147130603
ZIC2,SOX1,0.403,negative,known,30,422.846147130603
ZIC2,PTCH1,0.646,negative,known,30,422.846147130603
ZIC2,LHX2,0.445,negative,known,30,422.846147130603
ZIC2,FBN2,0.404,negative,known,30,422.846147130603
ZIC2,CDH7,0.418,negative,known,30,422.846147130603
ZIC2,CDON,0.464,negative,known,30,422.846147130603
ZIC2,PAX6,0.494,negative,known,30,422.846147130603
ZIC2,GLI2,0.495,negative,known,30,422.846147130603
ZIC2,GLI3,0.625,negative,known,30,422.846147130603
ZIC2,OTX2,0.684,negative,known,30,422.846147130603
ZIC2,FOXA2,0.753,negative,known,30,422.846147130603
ZIC3,GLI1,0.642,negative,unknown,26,206.849861436332
ZIC3,NOTCH2,0.44,negative,unknown,26,206.849861436332
ZIC3,ZIC5,0.442,negative,unknown,26,206.849861436332
ZIC3,GJA1,0.765,negative,unknown,26,206.849861436332
ZIC3,PAX6,0.401,negative,unknown,26,206.849861436332
ZIC3,SHH,0.406,negative,unknown,26,206.849861436332
ZIC3,FOXA2,0.408,negative,unknown,26,206.849861436332
ZIC3,GLI2,0.49,negative,unknown,26,206.849861436332
ZIC3,LIN28A,0.53,negative,unknown,26,206.849861436332
ZIC3,OTX2,0.685,negative,unknown,26,206.849861436332
ZIC3,GLI3,0.819,negative,unknown,26,206.849861436332
ZIC3,SOX2,0.879,negative,unknown,26,206.849861436332
ZIC3,ACVR2B,0.909,negative,unknown,26,206.849861436332
ZIC5,ZIC3,0.442,negative,unknown,6,0.390873015873016
ZIC5,OTX2,0.501,negative,unknown,6,0.390873015873016
ZIC5,ZIC2,0.721,negative,unknown,6,0.390873015873016
ZNF106,APC,0.436,negative,unknown,2,0
ZNF362,STOM,0.41,positive,unknown,4,10.3763130924364
ZNF362,LIN28A,0.546,positive,unknown,4,10.3763130924364
ZNF385B,SPON1,0.405,negative,unknown,4,8.49983290753861
ZNF385B,FEZF1,0.458,negative,unknown,4,8.49983290753861
ZNF521,GLI1,0.577,negative,unknown,6,0
ZNF521,GLI2,0.603,negative,unknown,6,0
ZNF521,RUNX2,0.761,negative,unknown,6,0
