"","ENSEMBLE","gene","module","merged_module","cor_abs","cor"
"1607","ENSG00000167378","IRGQ","blue","blue",0.000145089904356879,0.000145089904356879
"131","ENSG00000064042","LIMCH1","blue","blue",0.000144915876044131,0.000144915876044131
"951","ENSG00000134444","RELCH","turquoise","blue",0.000144810685387222,0.000144810685387222
"235","ENSG00000084072","PPIE","turquoise","blue",0.000143577492564651,-0.000143577492564651
"1890","ENSG00000182492","BGN","turquoise","blue",0.000143337148714755,-0.000143337148714755
"2238","ENSG00000230002","ALMS1-IT1","blue","blue",0.000142521847757083,-0.000142521847757083
"51","ENSG00000015475","BID","turquoise","blue",0.000142514684003726,-0.000142514684003726
"2388","ENSG00000273033","LINC02035","blue","blue",0.000142255250271366,0.000142255250271366
"852","ENSG00000130176","CNN1","turquoise","blue",0.000142067082720017,-0.000142067082720017
"109","ENSG00000054116","TRAPPC3","turquoise","blue",0.000141307625094266,-0.000141307625094266
"1027","ENSG00000137267","TUBB2A","turquoise","blue",0.00014052407345377,-0.00014052407345377
"239","ENSG00000085117","CD82","turquoise","blue",0.000136764573019214,-0.000136764573019214
"1605","ENSG00000167332","OR51E2","blue","blue",0.000136399191548261,0.000136399191548261
"1936","ENSG00000184465","WDR27","turquoise","blue",0.000136071909039519,-0.000136071909039519
"391","ENSG00000103257","SLC7A5","blue","blue",0.000134501171589352,-0.000134501171589352
"550","ENSG00000112062","MAPK14","turquoise","blue",0.000133315536046444,-0.000133315536046444
"1073","ENSG00000138796","HADH","turquoise","blue",0.000133172738890986,-0.000133172738890986
"900","ENSG00000132323","ILKAP","turquoise","blue",0.000132864730104705,0.000132864730104705
"323","ENSG00000100304","TTLL12","turquoise","blue",0.000132617313189399,-0.000132617313189399
"2018","ENSG00000188573","FBLL1","blue","blue",0.000131145919756541,0.000131145919756541
"1045","ENSG00000138061","CYP1B1","blue","blue",0.000131061624201983,0.000131061624201983
"2187","ENSG00000214548","MEG3","blue","blue",0.000130514929867302,-0.000130514929867302
"2048","ENSG00000196550","FAM72A","blue","blue",0.000129494939399783,-0.000129494939399783
"376","ENSG00000102265","TIMP1","turquoise","blue",0.000129275478826035,-0.000129275478826035
"378","ENSG00000102383","ZDHHC15","turquoise","blue",0.000128855222759555,0.000128855222759555
"73","ENSG00000037749","MFAP3","turquoise","blue",0.000128214688953873,0.000128214688953873
"2332","ENSG00000251381","LINC00958","blue","blue",0.00012766298305916,-0.00012766298305916
"2116","ENSG00000198796","ALPK2","turquoise","blue",0.000125873633681999,0.000125873633681999
"1676","ENSG00000169570","DTWD2","turquoise","blue",0.000125445590508353,0.000125445590508353
"1345","ENSG00000154096","THY1","turquoise","blue",0.000125379080197843,-0.000125379080197843
"410","ENSG00000104341","LAPTM4B","blue","blue",0.000125038674727781,-0.000125038674727781
"135","ENSG00000065357","DGKA","turquoise","blue",0.000124525127415704,-0.000124525127415704
"459","ENSG00000106348","IMPDH1","turquoise","blue",0.000124253351340719,-0.000124253351340719
"1406","ENSG00000159388","BTG2","turquoise","blue",0.000123136940186986,-0.000123136940186986
"2082","ENSG00000197702","PARVA","blue","blue",0.000123038126215433,0.000123038126215433
"532","ENSG00000111145","ELK3","blue","blue",0.000122505469701068,-0.000122505469701068
"366","ENSG00000101911","PRPS2","turquoise","blue",0.000121280156303135,-0.000121280156303135
"1655","ENSG00000168795","ZBTB5","turquoise","blue",0.000121205643398775,-0.000121205643398775
"1695","ENSG00000170500","LONRF2","turquoise","blue",0.000120577890191442,-0.000120577890191442
"856","ENSG00000130347","RTN4IP1","blue","blue",0.000119981350059627,-0.000119981350059627
"1510","ENSG00000164182","NDUFAF2","turquoise","blue",0.000119697073514875,-0.000119697073514875
"1963","ENSG00000185658","BRWD1","turquoise","blue",0.00011873687515114,-0.00011873687515114
"2053","ENSG00000196659","IFT70B","blue","blue",0.00011736763370672,0.00011736763370672
"237","ENSG00000084676","NCOA1","blue","blue",0.00011722090507259,0.00011722090507259
"1011","ENSG00000136504","KAT7","blue","blue",0.000117115342885297,-0.000117115342885297
"795","ENSG00000125901","MRPS26","turquoise","blue",0.000116891509645486,-0.000116891509645486
"1003","ENSG00000136240","KDELR2","turquoise","blue",0.000116196457888085,-0.000116196457888085
"2214","ENSG00000225683","PACRG-AS3","blue","blue",0.000115207810881992,0.000115207810881992
"928","ENSG00000133627","ACTR3B","blue","blue",0.000113971545113669,-0.000113971545113669
"1762","ENSG00000173452","TMEM196","turquoise","blue",0.00011240517503813,0.00011240517503813
"1246","ENSG00000147883","CDKN2B","blue","blue",0.000112343435274297,0.000112343435274297
"50","ENSG00000015133","CCDC88C","blue","blue",0.000112264697036826,-0.000112264697036826
"1285","ENSG00000150760","DOCK1","blue","blue",0.000112076573562595,0.000112076573562595
"1729","ENSG00000172009","THOP1","blue","blue",0.000111384362208214,-0.000111384362208214
"463","ENSG00000106524","ANKMY2","turquoise","blue",0.000111151539362041,-0.000111151539362041
"1538","ENSG00000164972","C9orf24","blue","blue",0.000110765893823165,0.000110765893823165
"495","ENSG00000108256","NUFIP2","turquoise","blue",0.000110326379304403,-0.000110326379304403
"477","ENSG00000107372","ZFAND5","blue","blue",0.000109819779187036,-0.000109819779187036
"1572","ENSG00000166130","IKBIP","blue","blue",0.000109492218608806,-0.000109492218608806
"1879","ENSG00000181773","GPR3","turquoise","blue",0.000109454025013953,-0.000109454025013953
"161","ENSG00000070214","SLC44A1","turquoise","blue",0.00010901174399535,0.00010901174399535
"573","ENSG00000112996","MRPS30","blue","blue",0.000106293250544417,-0.000106293250544417
"2066","ENSG00000197044","ZNF441","blue","blue",0.000106208905307831,-0.000106208905307831
"345","ENSG00000100934","SEC23A","turquoise","blue",0.000105901392533954,-0.000105901392533954
"364","ENSG00000101846","STS","blue","blue",0.000104481819146362,0.000104481819146362
"588","ENSG00000113716","HMGXB3","turquoise","blue",0.000104386934814776,-0.000104386934814776
"1991","ENSG00000186834","HEXIM1","turquoise","blue",0.000104172479981755,0.000104172479981755
"60","ENSG00000026103","FAS","turquoise","blue",0.000103996719628045,-0.000103996719628045
"2021","ENSG00000188738","FSIP2","turquoise","blue",0.00010389185492236,0.00010389185492236
"13","ENSG00000005007","UPF1","turquoise","blue",0.000102855477406473,-0.000102855477406473
"492","ENSG00000108187","PBLD","turquoise","blue",0.000102085168169039,0.000102085168169039
"1637","ENSG00000168092","PAFAH1B2","turquoise","blue",0.000101633390302221,-0.000101633390302221
"1070","ENSG00000138722","MMRN1","turquoise","blue",0.000101298123698544,0.000101298123698544
"1650","ENSG00000168676","KCTD19","turquoise","blue",0.000100514601347783,-0.000100514601347783
"1693","ENSG00000170382","LRRN2","turquoise","blue",0.000100431265343637,0.000100431265343637
"1669","ENSG00000169282","KCNAB1","blue","blue",9.90994285575364e-05,9.90994285575364e-05
"558","ENSG00000112406","HECA","blue","blue",9.84592159333866e-05,-9.84592159333866e-05
"621","ENSG00000115129","TP53I3","turquoise","blue",9.79098075148275e-05,9.79098075148275e-05
"1698","ENSG00000170581","STAT2","turquoise","blue",9.64410155001447e-05,9.64410155001447e-05
"2179","ENSG00000213533","STIMATE","blue","blue",9.57124726777013e-05,9.57124726777013e-05
"872","ENSG00000130775","THEMIS2","blue","blue",9.54870782609904e-05,-9.54870782609904e-05
"2298","ENSG00000244005","NFS1","turquoise","blue",9.53256520410197e-05,-9.53256520410197e-05
"2256","ENSG00000233276","GPX1","turquoise","blue",9.3804436596511e-05,-9.3804436596511e-05
"2058","ENSG00000196767","POU3F4","blue","blue",9.37834182037249e-05,9.37834182037249e-05
"1152","ENSG00000143315","PIGM","blue","blue",9.37828141571171e-05,9.37828141571171e-05
"1364","ENSG00000155530","LRGUK","blue","blue",9.37215654604216e-05,9.37215654604216e-05
"2217","ENSG00000225792","SNX10-AS1","turquoise","blue",9.33644023658119e-05,9.33644023658119e-05
"962","ENSG00000134824","FADS2","turquoise","blue",9.32912769937208e-05,-9.32912769937208e-05
"55","ENSG00000021776","AQR","turquoise","blue",9.28408416280673e-05,9.28408416280673e-05
"1817","ENSG00000176619","LMNB2","turquoise","blue",9.22032460292235e-05,-9.22032460292235e-05
"568","ENSG00000112742","TTK","blue","blue",9.19248793384683e-05,-9.19248793384683e-05
"1056","ENSG00000138400","MDH1B","turquoise","blue",9.14843264251509e-05,9.14843264251509e-05
"1780","ENSG00000174684","B4GAT1","blue","blue",9.10841423344841e-05,9.10841423344841e-05
"680","ENSG00000118307","DNAI7","turquoise","blue",9.10097111367754e-05,9.10097111367754e-05
"1310","ENSG00000152291","TGOLN2","turquoise","blue",9.09799137138359e-05,9.09799137138359e-05
"421","ENSG00000104884","ERCC2","turquoise","blue",8.93085077348217e-05,-8.93085077348217e-05
"848","ENSG00000129933","MAU2","turquoise","blue",8.90365045170402e-05,8.90365045170402e-05
"1496","ENSG00000163931","TKT","turquoise","blue",8.88446628207945e-05,-8.88446628207945e-05
"897","ENSG00000132031","MATN3","turquoise","blue",8.87061851288657e-05,8.87061851288657e-05
"1490","ENSG00000163637","PRICKLE2","blue","blue",8.83917347008034e-05,8.83917347008034e-05
"1842","ENSG00000178665","ZNF713","blue","blue",8.66828763485915e-05,8.66828763485915e-05
"847","ENSG00000129911","KLF16","turquoise","blue",8.65540764074125e-05,-8.65540764074125e-05
"1928","ENSG00000184083","FAM120C","blue","blue",8.64850862240624e-05,8.64850862240624e-05
"227","ENSG00000081154","PCNP","blue","blue",8.3275480055662e-05,-8.3275480055662e-05
"1853","ENSG00000179163","FUCA1","turquoise","blue",8.32526327289048e-05,8.32526327289048e-05
"518","ENSG00000110395","CBL","blue","blue",8.20074859198308e-05,-8.20074859198308e-05
"26","ENSG00000007168","PAFAH1B1","blue","blue",8.13083246013992e-05,-8.13083246013992e-05
"974","ENSG00000135299","ANKRD6","blue","blue",8.10806704182829e-05,8.10806704182829e-05
"1497","ENSG00000163938","GNL3","turquoise","blue",8.0859795381705e-05,-8.0859795381705e-05
"99","ENSG00000049449","RCN1","blue","blue",8.07849851002442e-05,-8.07849851002442e-05
"569","ENSG00000112763","BTN2A1","turquoise","blue",8.06340454403766e-05,8.06340454403766e-05
"1627","ENSG00000167987","VPS37C","turquoise","blue",7.89179190029523e-05,7.89179190029523e-05
"637","ENSG00000115993","TRAK2","turquoise","blue",7.84622527096463e-05,7.84622527096463e-05
"2115","ENSG00000198793","MTOR","turquoise","blue",7.84229090816757e-05,7.84229090816757e-05
"2243","ENSG00000231028","AHI1-DT","blue","blue",7.83865024435842e-05,7.83865024435842e-05
"1319","ENSG00000152795","HNRNPDL","turquoise","blue",7.7689715306364e-05,7.7689715306364e-05
"1985","ENSG00000186416","NKRF","blue","blue",7.74927481407963e-05,-7.74927481407963e-05
"1119","ENSG00000141429","GALNT1","turquoise","blue",7.66766867442153e-05,7.66766867442153e-05
"1354","ENSG00000154845","PPP4R1","turquoise","blue",7.66655333228071e-05,7.66655333228071e-05
"62","ENSG00000027869","SH2D2A","blue","blue",7.64552699542034e-05,-7.64552699542034e-05
"1848","ENSG00000179091","CYC1","turquoise","blue",7.49062323405616e-05,-7.49062323405616e-05
"92","ENSG00000048392","RRM2B","turquoise","blue",7.46097295176192e-05,-7.46097295176192e-05
"1017","ENSG00000136731","UGGT1","turquoise","blue",7.41979980072037e-05,7.41979980072037e-05
"1033","ENSG00000137575","SDCBP","turquoise","blue",7.29968256838551e-05,7.29968256838551e-05
"1499","ENSG00000163959","SLC51A","turquoise","blue",7.28566254605028e-05,7.28566254605028e-05
"1157","ENSG00000143486","EIF2D","turquoise","blue",7.24296189301257e-05,-7.24296189301257e-05
"697","ENSG00000119596","YLPM1","turquoise","blue",7.23163058589397e-05,7.23163058589397e-05
"595","ENSG00000114023","FAM162A","turquoise","blue",7.22451280150004e-05,-7.22451280150004e-05
"86","ENSG00000047188","YTHDC2","turquoise","blue",7.2215754777168e-05,7.2215754777168e-05
"1098","ENSG00000140092","FBLN5","turquoise","blue",7.17390378735164e-05,7.17390378735164e-05
"1756","ENSG00000173230","GOLGB1","turquoise","blue",7.05978850190208e-05,7.05978850190208e-05
"2026","ENSG00000188997","KCTD21","turquoise","blue",6.99437306178149e-05,6.99437306178149e-05
"2400","ENSG00000281691","RBM5-AS1","turquoise","blue",6.98013441427692e-05,6.98013441427692e-05
"2287","ENSG00000242247","ARFGAP3","turquoise","blue",6.9611442538383e-05,-6.9611442538383e-05
"188","ENSG00000075188","NUP37","blue","blue",6.91559247214997e-05,-6.91559247214997e-05
"1926","ENSG00000184005","ST6GALNAC3","blue","blue",6.76764556213698e-05,6.76764556213698e-05
"1135","ENSG00000142102","PGGHG","turquoise","blue",6.7610992352192e-05,-6.7610992352192e-05
"2231","ENSG00000228624","HDAC2-AS2","turquoise","blue",6.71307606791124e-05,6.71307606791124e-05
"240","ENSG00000085449","WDFY1","blue","blue",6.68335115280268e-05,-6.68335115280268e-05
"2321","ENSG00000249853","HS3ST5","turquoise","blue",6.66574489546855e-05,6.66574489546855e-05
"2327","ENSG00000250366","TUNAR","turquoise","blue",6.65616458669816e-05,-6.65616458669816e-05
"156","ENSG00000069849","ATP1B3","blue","blue",6.62750981316537e-05,-6.62750981316537e-05
"1594","ENSG00000166741","NNMT","turquoise","blue",6.59574797262723e-05,6.59574797262723e-05
"225","ENSG00000081059","TCF7","blue","blue",6.5784668708355e-05,6.5784668708355e-05
"1445","ENSG00000162409","PRKAA2","turquoise","blue",6.57739187421447e-05,6.57739187421447e-05
"1202","ENSG00000145348","TBCK","blue","blue",6.56418583788999e-05,6.56418583788999e-05
"2184","ENSG00000213949","ITGA1","turquoise","blue",6.45916186503622e-05,6.45916186503622e-05
"1012","ENSG00000136531","SCN2A","blue","blue",6.44849504045909e-05,6.44849504045909e-05
"839","ENSG00000129167","TPH1","turquoise","blue",6.43976517479713e-05,6.43976517479713e-05
"1943","ENSG00000184863","RBM33","blue","blue",6.42545788897024e-05,-6.42545788897024e-05
"2161","ENSG00000205765","RIMOC1","turquoise","blue",6.30712325851017e-05,6.30712325851017e-05
"2160","ENSG00000205544","TMEM256","turquoise","blue",6.27591517122888e-05,-6.27591517122888e-05
"1147","ENSG00000143149","ALDH9A1","turquoise","blue",6.21366856756039e-05,-6.21366856756039e-05
"254","ENSG00000087299","L2HGDH","blue","blue",6.20827091510616e-05,-6.20827091510616e-05
"603","ENSG00000114353","GNAI2","turquoise","blue",6.19834532320698e-05,-6.19834532320698e-05
"1130","ENSG00000141837","CACNA1A","blue","blue",6.19467666435903e-05,6.19467666435903e-05
"2284","ENSG00000241956","LOC102546299","turquoise","blue",6.16532115798901e-05,6.16532115798901e-05
"1389","ENSG00000158234","FAIM","turquoise","blue",6.09354283776346e-05,6.09354283776346e-05
"539","ENSG00000111328","CDK2AP1","turquoise","blue",6.03164863865818e-05,6.03164863865818e-05
"583","ENSG00000113441","LNPEP","turquoise","blue",6.01929046576244e-05,6.01929046576244e-05
"977","ENSG00000135334","AKIRIN2","turquoise","blue",6.01352949148847e-05,-6.01352949148847e-05
"1035","ENSG00000137727","ARHGAP20","turquoise","blue",5.99773702948171e-05,5.99773702948171e-05
"201","ENSG00000076984","MAP2K7","turquoise","blue",5.98735617733761e-05,-5.98735617733761e-05
"1091","ENSG00000139567","ACVRL1","blue","blue",5.97621043888153e-05,5.97621043888153e-05
"691","ENSG00000119314","PTBP3","blue","blue",5.96325617814809e-05,-5.96325617814809e-05
"1241","ENSG00000147526","TACC1","blue","blue",5.95322508605959e-05,5.95322508605959e-05
"902","ENSG00000132356","PRKAA1","turquoise","blue",5.93748058003016e-05,5.93748058003016e-05
"2007","ENSG00000188010","MORN2","turquoise","blue",5.93290812723387e-05,5.93290812723387e-05
"484","ENSG00000107863","ARHGAP21","turquoise","blue",5.92677438839159e-05,5.92677438839159e-05
"1024","ENSG00000137074","APTX","turquoise","blue",5.87654076188185e-05,-5.87654076188185e-05
"313","ENSG00000099804","CDC34","turquoise","blue",5.87246062037068e-05,-5.87246062037068e-05
"1097","ENSG00000140006","WDR89","turquoise","blue",5.85347524882072e-05,-5.85347524882072e-05
"18","ENSG00000005810","MYCBP2","turquoise","blue",5.76982753813102e-05,5.76982753813102e-05
